"scenario","particle_id","rep","arm","period","n_hcw_deaths","n_pep_died","n_prevented","n_counterfactual","pct_averted","n_recip_counterfactual","pct_averted_recipients","dpc_mean","dpc_median","n_pep_recipients"
"DRC",157,6,"no_pep","early (day 0-200)",43,0,0,43,0,0,NA,NA,NA,0
"DRC",157,6,"no_pep","late (day 201+)",10,0,0,10,0,0,NA,NA,NA,0
"DRC",157,7,"no_pep","early (day 0-200)",16,0,0,16,0,0,NA,NA,NA,0
"DRC",157,7,"no_pep","late (day 201+)",5,0,0,5,0,0,NA,NA,NA,0
"DRC",157,8,"no_pep","early (day 0-200)",9,0,0,9,0,0,NA,NA,NA,0
"DRC",157,8,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",157,9,"no_pep","early (day 0-200)",4,0,0,4,0,0,NA,NA,NA,0
"DRC",157,9,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",157,10,"no_pep","early (day 0-200)",69,0,0,69,0,0,NA,NA,NA,0
"DRC",157,10,"no_pep","late (day 201+)",47,0,0,47,0,0,NA,NA,NA,0
"DRC",158,1,"no_pep","early (day 0-200)",14,0,0,14,0,0,NA,NA,NA,0
"DRC",158,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",159,1,"no_pep","early (day 0-200)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",159,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",159,2,"no_pep","early (day 0-200)",33,0,0,33,0,0,NA,NA,NA,0
"DRC",159,2,"no_pep","late (day 201+)",42,0,0,42,0,0,NA,NA,NA,0
"DRC",159,3,"no_pep","early (day 0-200)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",159,3,"no_pep","late (day 201+)",174,0,0,174,0,0,NA,NA,NA,0
"DRC",159,4,"no_pep","early (day 0-200)",44,0,0,44,0,0,NA,NA,NA,0
"DRC",159,4,"no_pep","late (day 201+)",168,0,0,168,0,0,NA,NA,NA,0
"DRC",159,5,"no_pep","early (day 0-200)",34,0,0,34,0,0,NA,NA,NA,0
"DRC",159,5,"no_pep","late (day 201+)",40,0,0,40,0,0,NA,NA,NA,0
"DRC",159,6,"no_pep","early (day 0-200)",25,0,0,25,0,0,NA,NA,NA,0
"DRC",159,6,"no_pep","late (day 201+)",23,0,0,23,0,0,NA,NA,NA,0
"DRC",160,1,"no_pep","early (day 0-200)",19,0,0,19,0,0,NA,NA,NA,0
"DRC",160,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",161,1,"no_pep","early (day 0-200)",38,0,0,38,0,0,NA,NA,NA,0
"DRC",161,1,"no_pep","late (day 201+)",119,0,0,119,0,0,NA,NA,NA,0
"DRC",161,2,"no_pep","early (day 0-200)",66,0,0,66,0,0,NA,NA,NA,0
"DRC",161,2,"no_pep","late (day 201+)",122,0,0,122,0,0,NA,NA,NA,0
"DRC",161,3,"no_pep","early (day 0-200)",73,0,0,73,0,0,NA,NA,NA,0
"DRC",161,3,"no_pep","late (day 201+)",37,0,0,37,0,0,NA,NA,NA,0
"DRC",161,4,"no_pep","early (day 0-200)",29,0,0,29,0,0,NA,NA,NA,0
"DRC",161,4,"no_pep","late (day 201+)",55,0,0,55,0,0,NA,NA,NA,0
"DRC",161,5,"no_pep","early (day 0-200)",86,0,0,86,0,0,NA,NA,NA,0
"DRC",161,5,"no_pep","late (day 201+)",86,0,0,86,0,0,NA,NA,NA,0
"DRC",161,6,"no_pep","early (day 0-200)",36,0,0,36,0,0,NA,NA,NA,0
"DRC",161,6,"no_pep","late (day 201+)",153,0,0,153,0,0,NA,NA,NA,0
"DRC",162,1,"no_pep","early (day 0-200)",61,0,0,61,0,0,NA,NA,NA,0
"DRC",162,1,"no_pep","late (day 201+)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",163,1,"no_pep","early (day 0-200)",14,0,0,14,0,0,NA,NA,NA,0
"DRC",163,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",163,2,"no_pep","early (day 0-200)",8,0,0,8,0,0,NA,NA,NA,0
"DRC",163,2,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",163,3,"no_pep","early (day 0-200)",6,0,0,6,0,0,NA,NA,NA,0
"DRC",163,3,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",163,4,"no_pep","early (day 0-200)",6,0,0,6,0,0,NA,NA,NA,0
"DRC",163,4,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",163,5,"no_pep","early (day 0-200)",39,0,0,39,0,0,NA,NA,NA,0
"DRC",163,5,"no_pep","late (day 201+)",26,0,0,26,0,0,NA,NA,NA,0
"DRC",163,6,"no_pep","early (day 0-200)",20,0,0,20,0,0,NA,NA,NA,0
"DRC",163,6,"no_pep","late (day 201+)",79,0,0,79,0,0,NA,NA,NA,0
"DRC",163,7,"no_pep","early (day 0-200)",55,0,0,55,0,0,NA,NA,NA,0
"DRC",163,7,"no_pep","late (day 201+)",135,0,0,135,0,0,NA,NA,NA,0
"DRC",163,8,"no_pep","early (day 0-200)",18,0,0,18,0,0,NA,NA,NA,0
"DRC",163,8,"no_pep","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",163,9,"no_pep","early (day 0-200)",13,0,0,13,0,0,NA,NA,NA,0
"DRC",163,9,"no_pep","late (day 201+)",30,0,0,30,0,0,NA,NA,NA,0
"DRC",163,10,"no_pep","early (day 0-200)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",163,10,"no_pep","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",164,1,"no_pep","early (day 0-200)",17,0,0,17,0,0,NA,NA,NA,0
"DRC",164,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",165,1,"no_pep","early (day 0-200)",39,0,0,39,0,0,NA,NA,NA,0
"DRC",165,1,"no_pep","late (day 201+)",15,0,0,15,0,0,NA,NA,NA,0
"DRC",165,2,"no_pep","early (day 0-200)",32,0,0,32,0,0,NA,NA,NA,0
"DRC",165,2,"no_pep","late (day 201+)",227,0,0,227,0,0,NA,NA,NA,0
"DRC",165,3,"no_pep","early (day 0-200)",51,0,0,51,0,0,NA,NA,NA,0
"DRC",165,3,"no_pep","late (day 201+)",42,0,0,42,0,0,NA,NA,NA,0
"DRC",165,4,"no_pep","early (day 0-200)",35,0,0,35,0,0,NA,NA,NA,0
"DRC",165,4,"no_pep","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",165,5,"no_pep","early (day 0-200)",82,0,0,82,0,0,NA,NA,NA,0
"DRC",165,5,"no_pep","late (day 201+)",117,0,0,117,0,0,NA,NA,NA,0
"DRC",165,6,"no_pep","early (day 0-200)",50,0,0,50,0,0,NA,NA,NA,0
"DRC",165,6,"no_pep","late (day 201+)",193,0,0,193,0,0,NA,NA,NA,0
"DRC",165,7,"no_pep","early (day 0-200)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",165,7,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",166,1,"no_pep","early (day 0-200)",10,0,0,10,0,0,NA,NA,NA,0
"DRC",166,1,"no_pep","late (day 201+)",88,0,0,88,0,0,NA,NA,NA,0
"DRC",167,1,"no_pep","early (day 0-200)",71,0,0,71,0,0,NA,NA,NA,0
"DRC",167,1,"no_pep","late (day 201+)",7,0,0,7,0,0,NA,NA,NA,0
"DRC",167,2,"no_pep","early (day 0-200)",42,0,0,42,0,0,NA,NA,NA,0
"DRC",167,2,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",167,3,"no_pep","early (day 0-200)",10,0,0,10,0,0,NA,NA,NA,0
"DRC",167,3,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",167,4,"no_pep","early (day 0-200)",28,0,0,28,0,0,NA,NA,NA,0
"DRC",167,4,"no_pep","late (day 201+)",180,0,0,180,0,0,NA,NA,NA,0
"DRC",167,5,"no_pep","early (day 0-200)",15,0,0,15,0,0,NA,NA,NA,0
"DRC",167,5,"no_pep","late (day 201+)",7,0,0,7,0,0,NA,NA,NA,0
"DRC",167,6,"no_pep","early (day 0-200)",18,0,0,18,0,0,NA,NA,NA,0
"DRC",167,6,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",167,7,"no_pep","early (day 0-200)",25,0,0,25,0,0,NA,NA,NA,0
"DRC",167,7,"no_pep","late (day 201+)",130,0,0,130,0,0,NA,NA,NA,0
"DRC",167,8,"no_pep","early (day 0-200)",10,0,0,10,0,0,NA,NA,NA,0
"DRC",167,8,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",167,9,"no_pep","early (day 0-200)",10,0,0,10,0,0,NA,NA,NA,0
"DRC",167,9,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",167,10,"no_pep","early (day 0-200)",47,0,0,47,0,0,NA,NA,NA,0
"DRC",167,10,"no_pep","late (day 201+)",69,0,0,69,0,0,NA,NA,NA,0
"DRC",168,1,"no_pep","early (day 0-200)",8,0,0,8,0,0,NA,NA,NA,0
"DRC",168,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",169,1,"no_pep","early (day 0-200)",4,0,0,4,0,0,NA,NA,NA,0
"DRC",169,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",169,2,"no_pep","early (day 0-200)",23,0,0,23,0,0,NA,NA,NA,0
"DRC",169,2,"no_pep","late (day 201+)",141,0,0,141,0,0,NA,NA,NA,0
"DRC",169,3,"no_pep","early (day 0-200)",82,0,0,82,0,0,NA,NA,NA,0
"DRC",169,3,"no_pep","late (day 201+)",114,0,0,114,0,0,NA,NA,NA,0
"DRC",169,4,"no_pep","early (day 0-200)",45,0,0,45,0,0,NA,NA,NA,0
"DRC",169,4,"no_pep","late (day 201+)",48,0,0,48,0,0,NA,NA,NA,0
"DRC",169,5,"no_pep","early (day 0-200)",45,0,0,45,0,0,NA,NA,NA,0
"DRC",169,5,"no_pep","late (day 201+)",48,0,0,48,0,0,NA,NA,NA,0
"DRC",169,6,"no_pep","early (day 0-200)",11,0,0,11,0,0,NA,NA,NA,0
"DRC",169,6,"no_pep","late (day 201+)",75,0,0,75,0,0,NA,NA,NA,0
"DRC",170,1,"no_pep","early (day 0-200)",17,0,0,17,0,0,NA,NA,NA,0
"DRC",170,1,"no_pep","late (day 201+)",5,0,0,5,0,0,NA,NA,NA,0
"DRC",171,1,"no_pep","early (day 0-200)",34,0,0,34,0,0,NA,NA,NA,0
"DRC",171,1,"no_pep","late (day 201+)",123,0,0,123,0,0,NA,NA,NA,0
"DRC",171,2,"no_pep","early (day 0-200)",36,0,0,36,0,0,NA,NA,NA,0
"DRC",171,2,"no_pep","late (day 201+)",40,0,0,40,0,0,NA,NA,NA,0
"DRC",171,3,"no_pep","early (day 0-200)",36,0,0,36,0,0,NA,NA,NA,0
"DRC",171,3,"no_pep","late (day 201+)",40,0,0,40,0,0,NA,NA,NA,0
"DRC",171,4,"no_pep","early (day 0-200)",7,0,0,7,0,0,NA,NA,NA,0
"DRC",171,4,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",171,5,"no_pep","early (day 0-200)",16,0,0,16,0,0,NA,NA,NA,0
"DRC",171,5,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",171,6,"no_pep","early (day 0-200)",19,0,0,19,0,0,NA,NA,NA,0
"DRC",171,6,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",171,7,"no_pep","early (day 0-200)",19,0,0,19,0,0,NA,NA,NA,0
"DRC",171,7,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",171,8,"no_pep","early (day 0-200)",21,0,0,21,0,0,NA,NA,NA,0
"DRC",171,8,"no_pep","late (day 201+)",110,0,0,110,0,0,NA,NA,NA,0
"DRC",171,9,"no_pep","early (day 0-200)",15,0,0,15,0,0,NA,NA,NA,0
"DRC",171,9,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",171,10,"no_pep","early (day 0-200)",54,0,0,54,0,0,NA,NA,NA,0
"DRC",171,10,"no_pep","late (day 201+)",29,0,0,29,0,0,NA,NA,NA,0
"DRC",172,1,"no_pep","early (day 0-200)",71,0,0,71,0,0,NA,NA,NA,0
"DRC",172,1,"no_pep","late (day 201+)",101,0,0,101,0,0,NA,NA,NA,0
"DRC",173,1,"no_pep","early (day 0-200)",57,0,0,57,0,0,NA,NA,NA,0
"DRC",173,1,"no_pep","late (day 201+)",38,0,0,38,0,0,NA,NA,NA,0
"DRC",173,2,"no_pep","early (day 0-200)",97,0,0,97,0,0,NA,NA,NA,0
"DRC",173,2,"no_pep","late (day 201+)",120,0,0,120,0,0,NA,NA,NA,0
"DRC",173,3,"no_pep","early (day 0-200)",22,0,0,22,0,0,NA,NA,NA,0
"DRC",173,3,"no_pep","late (day 201+)",8,0,0,8,0,0,NA,NA,NA,0
"DRC",173,4,"no_pep","early (day 0-200)",27,0,0,27,0,0,NA,NA,NA,0
"DRC",173,4,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",173,5,"no_pep","early (day 0-200)",5,0,0,5,0,0,NA,NA,NA,0
"DRC",173,5,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",173,6,"no_pep","early (day 0-200)",21,0,0,21,0,0,NA,NA,NA,0
"DRC",173,6,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",173,7,"no_pep","early (day 0-200)",28,0,0,28,0,0,NA,NA,NA,0
"DRC",173,7,"no_pep","late (day 201+)",21,0,0,21,0,0,NA,NA,NA,0
"DRC",173,8,"no_pep","early (day 0-200)",3,0,0,3,0,0,NA,NA,NA,0
"DRC",173,8,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",173,9,"no_pep","early (day 0-200)",87,0,0,87,0,0,NA,NA,NA,0
"DRC",173,9,"no_pep","late (day 201+)",118,0,0,118,0,0,NA,NA,NA,0
"DRC",173,10,"no_pep","early (day 0-200)",47,0,0,47,0,0,NA,NA,NA,0
"DRC",173,10,"no_pep","late (day 201+)",93,0,0,93,0,0,NA,NA,NA,0
"DRC",174,1,"no_pep","early (day 0-200)",15,0,0,15,0,0,NA,NA,NA,0
"DRC",174,1,"no_pep","late (day 201+)",39,0,0,39,0,0,NA,NA,NA,0
"DRC",175,1,"no_pep","early (day 0-200)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",175,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",175,2,"no_pep","early (day 0-200)",34,0,0,34,0,0,NA,NA,NA,0
"DRC",175,2,"no_pep","late (day 201+)",11,0,0,11,0,0,NA,NA,NA,0
"DRC",175,3,"no_pep","early (day 0-200)",39,0,0,39,0,0,NA,NA,NA,0
"DRC",175,3,"no_pep","late (day 201+)",151,0,0,151,0,0,NA,NA,NA,0
"DRC",175,4,"no_pep","early (day 0-200)",20,0,0,20,0,0,NA,NA,NA,0
"DRC",175,4,"no_pep","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",175,5,"no_pep","early (day 0-200)",16,0,0,16,0,0,NA,NA,NA,0
"DRC",175,5,"no_pep","late (day 201+)",17,0,0,17,0,0,NA,NA,NA,0
"DRC",175,6,"no_pep","early (day 0-200)",6,0,0,6,0,0,NA,NA,NA,0
"DRC",175,6,"no_pep","late (day 201+)",13,0,0,13,0,0,NA,NA,NA,0
"DRC",175,7,"no_pep","early (day 0-200)",31,0,0,31,0,0,NA,NA,NA,0
"DRC",175,7,"no_pep","late (day 201+)",5,0,0,5,0,0,NA,NA,NA,0
"DRC",175,8,"no_pep","early (day 0-200)",37,0,0,37,0,0,NA,NA,NA,0
"DRC",175,8,"no_pep","late (day 201+)",28,0,0,28,0,0,NA,NA,NA,0
"DRC",175,9,"no_pep","early (day 0-200)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",175,9,"no_pep","late (day 201+)",8,0,0,8,0,0,NA,NA,NA,0
"DRC",175,10,"no_pep","early (day 0-200)",14,0,0,14,0,0,NA,NA,NA,0
"DRC",175,10,"no_pep","late (day 201+)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",176,1,"no_pep","early (day 0-200)",4,0,0,4,0,0,NA,NA,NA,0
"DRC",176,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",177,1,"no_pep","early (day 0-200)",31,0,0,31,0,0,NA,NA,NA,0
"DRC",177,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",177,2,"no_pep","early (day 0-200)",62,0,0,62,0,0,NA,NA,NA,0
"DRC",177,2,"no_pep","late (day 201+)",76,0,0,76,0,0,NA,NA,NA,0
"DRC",177,3,"no_pep","early (day 0-200)",11,0,0,11,0,0,NA,NA,NA,0
"DRC",177,3,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",177,4,"no_pep","early (day 0-200)",33,0,0,33,0,0,NA,NA,NA,0
"DRC",177,4,"no_pep","late (day 201+)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",177,5,"no_pep","early (day 0-200)",24,0,0,24,0,0,NA,NA,NA,0
"DRC",177,5,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",177,6,"no_pep","early (day 0-200)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",177,6,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",177,7,"no_pep","early (day 0-200)",24,0,0,24,0,0,NA,NA,NA,0
"DRC",177,7,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",177,8,"no_pep","early (day 0-200)",49,0,0,49,0,0,NA,NA,NA,0
"DRC",177,8,"no_pep","late (day 201+)",74,0,0,74,0,0,NA,NA,NA,0
"DRC",177,9,"no_pep","early (day 0-200)",39,0,0,39,0,0,NA,NA,NA,0
"DRC",177,9,"no_pep","late (day 201+)",144,0,0,144,0,0,NA,NA,NA,0
"DRC",177,10,"no_pep","early (day 0-200)",22,0,0,22,0,0,NA,NA,NA,0
"DRC",177,10,"no_pep","late (day 201+)",44,0,0,44,0,0,NA,NA,NA,0
"DRC",178,1,"no_pep","early (day 0-200)",110,0,0,110,0,0,NA,NA,NA,0
"DRC",178,1,"no_pep","late (day 201+)",86,0,0,86,0,0,NA,NA,NA,0
"DRC",179,1,"no_pep","early (day 0-200)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",179,1,"no_pep","late (day 201+)",97,0,0,97,0,0,NA,NA,NA,0
"DRC",179,2,"no_pep","early (day 0-200)",16,0,0,16,0,0,NA,NA,NA,0
"DRC",179,2,"no_pep","late (day 201+)",101,0,0,101,0,0,NA,NA,NA,0
"DRC",179,3,"no_pep","early (day 0-200)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",179,3,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",179,4,"no_pep","early (day 0-200)",13,0,0,13,0,0,NA,NA,NA,0
"DRC",179,4,"no_pep","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",179,5,"no_pep","early (day 0-200)",13,0,0,13,0,0,NA,NA,NA,0
"DRC",179,5,"no_pep","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",179,6,"no_pep","early (day 0-200)",6,0,0,6,0,0,NA,NA,NA,0
"DRC",179,6,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",179,7,"no_pep","early (day 0-200)",23,0,0,23,0,0,NA,NA,NA,0
"DRC",179,7,"no_pep","late (day 201+)",49,0,0,49,0,0,NA,NA,NA,0
"DRC",179,8,"no_pep","early (day 0-200)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",179,8,"no_pep","late (day 201+)",176,0,0,176,0,0,NA,NA,NA,0
"DRC",179,9,"no_pep","early (day 0-200)",7,0,0,7,0,0,NA,NA,NA,0
"DRC",179,9,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",179,10,"no_pep","early (day 0-200)",9,0,0,9,0,0,NA,NA,NA,0
"DRC",179,10,"no_pep","late (day 201+)",82,0,0,82,0,0,NA,NA,NA,0
"DRC",180,1,"no_pep","early (day 0-200)",13,0,0,13,0,0,NA,NA,NA,0
"DRC",180,1,"no_pep","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",181,1,"no_pep","early (day 0-200)",16,0,0,16,0,0,NA,NA,NA,0
"DRC",181,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",181,2,"no_pep","early (day 0-200)",14,0,0,14,0,0,NA,NA,NA,0
"DRC",181,2,"no_pep","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",181,3,"no_pep","early (day 0-200)",19,0,0,19,0,0,NA,NA,NA,0
"DRC",181,3,"no_pep","late (day 201+)",71,0,0,71,0,0,NA,NA,NA,0
"DRC",181,4,"no_pep","early (day 0-200)",45,0,0,45,0,0,NA,NA,NA,0
"DRC",181,4,"no_pep","late (day 201+)",46,0,0,46,0,0,NA,NA,NA,0
"DRC",181,5,"no_pep","early (day 0-200)",49,0,0,49,0,0,NA,NA,NA,0
"DRC",181,5,"no_pep","late (day 201+)",33,0,0,33,0,0,NA,NA,NA,0
"DRC",181,6,"no_pep","early (day 0-200)",29,0,0,29,0,0,NA,NA,NA,0
"DRC",181,6,"no_pep","late (day 201+)",9,0,0,9,0,0,NA,NA,NA,0
"DRC",181,7,"no_pep","early (day 0-200)",12,0,0,12,0,0,NA,NA,NA,0
"DRC",181,7,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",181,8,"no_pep","early (day 0-200)",6,0,0,6,0,0,NA,NA,NA,0
"DRC",181,8,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",181,9,"no_pep","early (day 0-200)",17,0,0,17,0,0,NA,NA,NA,0
"DRC",181,9,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",181,10,"no_pep","early (day 0-200)",44,0,0,44,0,0,NA,NA,NA,0
"DRC",181,10,"no_pep","late (day 201+)",173,0,0,173,0,0,NA,NA,NA,0
"DRC",182,1,"no_pep","early (day 0-200)",3,0,0,3,0,0,NA,NA,NA,0
"DRC",182,1,"no_pep","late (day 201+)",65,0,0,65,0,0,NA,NA,NA,0
"DRC",183,1,"no_pep","early (day 0-200)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",183,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",183,2,"no_pep","early (day 0-200)",16,0,0,16,0,0,NA,NA,NA,0
"DRC",183,2,"no_pep","late (day 201+)",34,0,0,34,0,0,NA,NA,NA,0
"DRC",183,3,"no_pep","early (day 0-200)",20,0,0,20,0,0,NA,NA,NA,0
"DRC",183,3,"no_pep","late (day 201+)",15,0,0,15,0,0,NA,NA,NA,0
"DRC",183,4,"no_pep","early (day 0-200)",19,0,0,19,0,0,NA,NA,NA,0
"DRC",183,4,"no_pep","late (day 201+)",200,0,0,200,0,0,NA,NA,NA,0
"DRC",183,5,"no_pep","early (day 0-200)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",183,5,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",183,6,"no_pep","early (day 0-200)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",183,6,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",183,7,"no_pep","early (day 0-200)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",183,7,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",183,8,"no_pep","early (day 0-200)",42,0,0,42,0,0,NA,NA,NA,0
"DRC",183,8,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",183,9,"no_pep","early (day 0-200)",42,0,0,42,0,0,NA,NA,NA,0
"DRC",183,9,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",183,10,"no_pep","early (day 0-200)",43,0,0,43,0,0,NA,NA,NA,0
"DRC",183,10,"no_pep","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",184,1,"no_pep","early (day 0-200)",41,0,0,41,0,0,NA,NA,NA,0
"DRC",184,1,"no_pep","late (day 201+)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",185,1,"no_pep","early (day 0-200)",28,0,0,28,0,0,NA,NA,NA,0
"DRC",185,1,"no_pep","late (day 201+)",97,0,0,97,0,0,NA,NA,NA,0
"DRC",185,2,"no_pep","early (day 0-200)",43,0,0,43,0,0,NA,NA,NA,0
"DRC",185,2,"no_pep","late (day 201+)",89,0,0,89,0,0,NA,NA,NA,0
"DRC",185,3,"no_pep","early (day 0-200)",73,0,0,73,0,0,NA,NA,NA,0
"DRC",185,3,"no_pep","late (day 201+)",94,0,0,94,0,0,NA,NA,NA,0
"DRC",185,4,"no_pep","early (day 0-200)",44,0,0,44,0,0,NA,NA,NA,0
"DRC",185,4,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",185,5,"no_pep","early (day 0-200)",4,0,0,4,0,0,NA,NA,NA,0
"DRC",185,5,"no_pep","late (day 201+)",8,0,0,8,0,0,NA,NA,NA,0
"DRC",185,6,"no_pep","early (day 0-200)",4,0,0,4,0,0,NA,NA,NA,0
"DRC",185,6,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",185,7,"no_pep","early (day 0-200)",11,0,0,11,0,0,NA,NA,NA,0
"DRC",185,7,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",185,8,"no_pep","early (day 0-200)",70,0,0,70,0,0,NA,NA,NA,0
"DRC",185,8,"no_pep","late (day 201+)",13,0,0,13,0,0,NA,NA,NA,0
"DRC",185,9,"no_pep","early (day 0-200)",75,0,0,75,0,0,NA,NA,NA,0
"DRC",185,9,"no_pep","late (day 201+)",145,0,0,145,0,0,NA,NA,NA,0
"DRC",186,1,"no_pep","early (day 0-200)",32,0,0,32,0,0,NA,NA,NA,0
"DRC",186,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",187,1,"no_pep","early (day 0-200)",16,0,0,16,0,0,NA,NA,NA,0
"DRC",187,1,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",187,2,"no_pep","early (day 0-200)",55,0,0,55,0,0,NA,NA,NA,0
"DRC",187,2,"no_pep","late (day 201+)",50,0,0,50,0,0,NA,NA,NA,0
"DRC",187,3,"no_pep","early (day 0-200)",7,0,0,7,0,0,NA,NA,NA,0
"DRC",187,3,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",187,4,"no_pep","early (day 0-200)",42,0,0,42,0,0,NA,NA,NA,0
"DRC",187,4,"no_pep","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",187,5,"no_pep","early (day 0-200)",9,0,0,9,0,0,NA,NA,NA,0
