"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","condition"
"DRC",72,"with_conflict_lo",49.6,232937.674728225,89,585,269328.822493646,15.2136752136752,13.5117910621242,"strong"
"DRC",72,"with_conflict_mid",68.5,254063.608596786,144,829,326687.656808473,17.3703256936068,22.2304230656208,"strong"
"DRC",73,"cov_conflict_hi",45.2,175654.749745288,123,575,219080.719757032,21.3913043478261,19.821904026929,"strong"
"DRC",73,"cov_conflict_lo",29.7,115732.408053338,89,386,154751.233034735,23.0569948186528,25.2139024783342,"strong"
"DRC",73,"cov_conflict_mid",42.9,218943.86588611,141,570,294100.217269924,24.7368421052632,25.5546738732382,"strong"
"DRC",73,"dpc_conflict_hi",18.8,72790.6442574258,92,280,108955.565947086,32.8571428571429,33.1923581648171,"strong"
"DRC",73,"dpc_conflict_lo",32.7,168342.266224158,66,393,203078.379399563,16.793893129771,17.1047815518855,"strong"
"DRC",73,"dpc_conflict_mid",32.6,168297.367780628,129,455,227338.635957472,28.3516483516484,25.9706265625209,"strong"
"DRC",73,"no_pep",52.8,275369.951653201,0,528,275369.951653201,0,0,"strong"
"DRC",73,"optimistic_hi",4.3,17274.7619752422,199,242,89202.5359690276,82.2314049586777,80.6342254874455,"strong"
"DRC",73,"optimistic_lo",7.7,25184.982499511,375,452,137029.42447698,82.9646017699115,81.620748539492,"strong"
"DRC",73,"optimistic_mid",9.7,45563.4366635789,540,637,288840.561436292,84.7723704866562,84.2254022644847,"strong"
"DRC",73,"with_conflict_hi",18.3,74566.3021634755,55,238,94192.1503947475,23.109243697479,20.8359700346817,"strong"
"DRC",73,"with_conflict_lo",17.6,44495.9671876066,56,232,60283.7126348324,24.1379310344828,26.1890728974505,"strong"
"DRC",73,"with_conflict_mid",23.1,106865.681643961,76,307,143922.006923474,24.7557003257329,25.7475045489165,"strong"
"DRC",74,"cov_conflict_hi",89.3,386300.821274979,285,1178,538532.310796092,24.1935483870968,28.2678469739494,"strong"
"DRC",74,"cov_conflict_lo",44,241460.908602157,163,603,332943.779767444,27.0315091210614,27.4769726075634,"strong"
"DRC",74,"cov_conflict_mid",51.7,175992.297971396,141,658,229635.124389207,21.4285714285714,23.3600267208651,"strong"
"DRC",74,"dpc_conflict_hi",44.9,155600.914337871,269,718,243995.698773508,37.4651810584958,36.2280092968732,"strong"
"DRC",74,"dpc_conflict_lo",73.8,226239.597338755,155,893,285601.499671998,17.3572228443449,20.7848706681924,"strong"
"DRC",74,"dpc_conflict_mid",69.3,271618.189670762,267,960,370417.106690365,27.8125,26.672341864111,"strong"
"DRC",74,"no_pep",53.5,278898.805766368,0,535,278898.805766368,0,0,"strong"
"DRC",74,"optimistic_hi",18.9,105968.421323773,848,1037,558198.455095025,81.7743490838959,81.0159952331409,"strong"
"DRC",74,"optimistic_lo",19.8,81401.617406851,1014,1212,479785.855342702,83.6633663366337,83.0337604786812,"strong"
"DRC",74,"optimistic_mid",9.6,32678.3616101364,475,571,183205.900868422,83.1873905429072,82.1630408981172,"strong"
"DRC",74,"with_conflict_hi",71.2,169374.191899055,158,870,224391.314484375,18.1609195402299,24.5183833036243,"strong"
"DRC",74,"with_conflict_lo",111.4,365352.577366828,180,1294,434729.022809432,13.9103554868624,15.9585493037156,"strong"
"DRC",74,"with_conflict_mid",75.8,200334.179446074,114,872,253392.736987265,13.0733944954128,20.9392574436171,"strong"
"DRC",75,"cov_conflict_hi",41.2,147194.134727853,155,567,198908.033499749,27.336860670194,25.9988990198133,"strong"
"DRC",75,"cov_conflict_lo",41,168494.413714196,128,538,225930.599009854,23.7918215613383,25.4220479861398,"strong"
"DRC",75,"cov_conflict_mid",34.1,177081.626915135,138,479,251295.941562014,28.8100208768267,29.5326355792201,"strong"
"DRC",75,"dpc_conflict_hi",28.9,92141.9711970865,145,434,130860.870202949,33.4101382488479,29.5878354972071,"strong"
"DRC",75,"dpc_conflict_lo",103.8,364396.842802549,190,1228,453641.518658924,15.4723127035831,19.6729514794423,"strong"
"DRC",75,"dpc_conflict_mid",43.4,228338.08324702,192,626,335945.660842958,30.6709265175719,32.0312449715613,"strong"
"DRC",75,"no_pep",47.7,183046.896454273,0,477,183046.896454273,0,0,"strong"
"DRC",75,"optimistic_hi",8,29747.2631022597,382,462,171514.52112231,82.6839826839827,82.6561256110517,"strong"
"DRC",75,"optimistic_lo",8,37655.208364479,344,424,222160.819066046,81.1320754716981,83.0504728408998,"strong"
"DRC",75,"optimistic_mid",8.1,27524.0123518232,485,566,154617.584597731,85.6890459363958,82.1986532622195,"strong"
"DRC",75,"with_conflict_hi",62,276131.633541122,181,801,357666.740044175,22.5967540574282,22.7963904312104,"strong"
"DRC",75,"with_conflict_lo",28.7,248203.014364293,78,365,298144.061216057,21.3698630136986,16.7506428429487,"strong"
"DRC",75,"with_conflict_mid",45.8,150827.062593745,65,523,185768.033469125,12.4282982791587,18.8089254232148,"strong"
"DRC",76,"cov_conflict_hi",48.1,164350.170951174,109,590,208357.402797409,18.4745762711864,21.1210311010761,"strong"
"DRC",76,"cov_conflict_lo",58.5,225569.608418351,137,722,278599.869493425,18.9750692520776,19.0345606304476,"strong"
"DRC",76,"cov_conflict_mid",29.6,171182.607740436,103,399,218208.682366733,25.8145363408521,21.5509640204246,"strong"
"DRC",76,"dpc_conflict_hi",35.4,105359.803064766,209,563,164672.181196998,37.1225577264654,36.0184566094236,"strong"
"DRC",76,"dpc_conflict_lo",29.6,103593.18754097,81,377,137648.980305767,21.4854111405836,24.7410425338038,"strong"
"DRC",76,"dpc_conflict_mid",62.8,299315.077925819,189,817,393658.635080866,23.1334149326805,23.9658294643193,"strong"
"DRC",76,"no_pep",59.5,245223.62669402,0,595,245223.62669402,0,0,"strong"
"DRC",76,"optimistic_hi",11.7,36845.6099721042,463,580,171558.561998273,79.8275862068966,78.5230130499257,"strong"
"DRC",76,"optimistic_lo",8.2,49494.0681744045,484,566,313777.993484295,85.5123674911661,84.2264055471813,"strong"
"DRC",76,"optimistic_mid",16.1,69941.9716862353,677,838,366556.938979939,80.7875894988067,80.9192067456502,"strong"
"DRC",76,"with_conflict_hi",47.2,216164.504496926,168,640,285329.412820301,26.25,24.2403710293038,"strong"
"DRC",76,"with_conflict_lo",47.6,272070.28257319,106,582,331199.318803781,18.213058419244,17.8530065955906,"strong"
"DRC",76,"with_conflict_mid",39.2,227992.091791909,122,514,295599.525606761,23.7354085603113,22.8712930699322,"strong"
"DRC",77,"cov_conflict_hi",66.4,327445.404912168,203,867,433839.131633058,23.4140715109573,24.5237736670739,"strong"
"DRC",77,"cov_conflict_lo",46,238309.203611353,146,606,310296.715725767,24.0924092409241,23.1995726883669,"strong"
"DRC",77,"cov_conflict_mid",38.4,190640.449857818,129,513,247182.266124949,25.1461988304094,22.8745440170653,"strong"
"DRC",77,"dpc_conflict_hi",37.5,192212.414336318,221,596,309413.143701131,37.0805369127517,37.8783939049532,"strong"
"DRC",77,"dpc_conflict_lo",44.4,165766.460806601,113,557,211575.657411977,20.2872531418312,21.6514494936329,"strong"
"DRC",77,"dpc_conflict_mid",40.2,154095.011894622,117,519,212015.764983161,22.5433526011561,27.3190784152957,"strong"
"DRC",77,"no_pep",26.4,68656.5167576953,0,264,68656.5167576953,0,0,"strong"
"DRC",77,"optimistic_hi",7.5,29940.1041964765,319,394,159076.985397833,80.9644670050761,81.1788587006475,"strong"
"DRC",77,"optimistic_lo",7.9,19202.5667240134,365,444,118421.380977028,82.2072072072072,83.7845441713449,"strong"
"DRC",77,"optimistic_mid",5.9,22015.5655731549,326,385,116969.92315131,84.6753246753247,81.1784388840917,"strong"
"DRC",77,"with_conflict_hi",25.8,97823.2449438016,85,343,133102.073392557,24.7813411078717,26.5050930834921,"strong"
"DRC",77,"with_conflict_lo",80.6,322643.24120407,95,901,364487.028867919,10.5438401775805,11.4801856718507,"strong"
"DRC",77,"with_conflict_mid",33.9,180908.534647946,109,448,228083.098331766,24.3303571428571,20.683059827257,"strong"
"DRC",78,"cov_conflict_hi",71.2,236496.053372508,159,871,300383.207237638,18.2548794489093,21.2685504135347,"strong"
"DRC",78,"cov_conflict_lo",88.1,364518.292204786,179,1060,441772.712202392,16.8867924528302,17.4873680206425,"strong"
"DRC",78,"cov_conflict_mid",86.2,296141.592688845,199,1061,392390.150485842,18.75589066918,24.528790459655,"strong"
"DRC",78,"dpc_conflict_hi",76.5,291932.761927201,492,1257,485119.88891945,39.1408114558473,39.8225534357191,"strong"
"DRC",78,"dpc_conflict_lo",44.1,232406.145809065,104,545,301727.032615508,19.0825688073394,22.9747020694627,"strong"
"DRC",78,"dpc_conflict_mid",97,328441.934531094,302,1272,445222.240274409,23.7421383647799,26.2296658116939,"strong"
"DRC",78,"no_pep",116,523998.071723273,0,1160,523998.071723273,0,0,"strong"
"DRC",78,"optimistic_hi",14.5,61869.2090372664,736,881,391721.668426225,83.5414301929625,84.205824179747,"strong"
"DRC",78,"optimistic_lo",19.3,74114.5252976342,815,1008,432458.986124719,80.8531746031746,82.8620683866978,"strong"
"DRC",78,"optimistic_mid",12.6,30411.004506511,554,680,170711.745506823,81.4705882352941,82.1857573910779,"strong"
"DRC",78,"with_conflict_hi",49.5,217428.649227479,137,632,280968.185300799,21.6772151898734,22.614494949062,"strong"
"DRC",78,"with_conflict_lo",64.8,236798.722356535,101,749,288387.86804988,13.4846461949266,17.8888058094115,"strong"
"DRC",78,"with_conflict_mid",71.3,196746.797692258,124,837,253378.381620584,14.8148148148148,22.35059817105,"strong"
"DRC",79,"cov_conflict_hi",63,279655.623251823,224,854,374045.338191921,26.2295081967213,25.2348325998031,"strong"
"DRC",79,"cov_conflict_lo",53.4,228073.449204902,143,677,287461.157012624,21.122599704579,20.6593852278673,"strong"
"DRC",79,"cov_conflict_mid",81.5,332916.441604217,210,1025,441837.258231068,20.4878048780488,24.6517953381579,"strong"
"DRC",79,"dpc_conflict_hi",68.6,273681.579997735,436,1122,429674.575235095,38.8591800356506,36.3049163781703,"strong"
"DRC",79,"dpc_conflict_lo",75,409558.339524212,181,931,513684.604597872,19.4414607948443,20.2704663798856,"strong"
"DRC",79,"dpc_conflict_mid",72.8,386237.50198784,243,971,512431.978852547,25.0257466529351,24.6265811020002,"strong"
"DRC",79,"no_pep",116.7,463634.264497352,0,1167,463634.264497352,0,0,"strong"
"DRC",79,"optimistic_hi",6.1,21597.6959757656,344,405,132679.988390272,84.9382716049383,83.721964225504,"strong"
"DRC",79,"optimistic_lo",20.4,67481.1974387178,851,1055,381478.998533397,80.6635071090047,82.3106389347381,"strong"
"DRC",79,"optimistic_mid",16,71560.7603065409,700,860,376296.743038915,81.3953488372093,80.9828913934713,"strong"
"DRC",79,"with_conflict_hi",19.8,69265.181960198,93,291,106644.472924144,31.9587628865979,35.0503780824479,"strong"
"DRC",79,"with_conflict_lo",100.4,359030.043993306,124,1128,418226.159717138,10.9929078014184,14.1540920739793,"strong"
"DRC",79,"with_conflict_mid",87,293448.359821513,205,1075,367764.415715702,19.0697674418605,20.2075167467096,"strong"
"DRC",80,"cov_conflict_hi",60.4,204720.077684085,151,755,269876.794331691,20,24.1431342064648,"strong"
"DRC",80,"cov_conflict_lo",74.7,333945.000695348,176,923,426408.181676198,19.068255687974,21.6841948523079,"strong"
"DRC",80,"cov_conflict_mid",71.8,424956.399245611,218,936,547100.48491502,23.2905982905983,22.3257132898323,"strong"
"DRC",80,"dpc_conflict_hi",18.8,100615.320418549,117,305,155243.97659956,38.3606557377049,35.1889054748457,"strong"
"DRC",80,"dpc_conflict_lo",37.6,132157.612319462,70,446,160586.229560774,15.695067264574,17.7030230543852,"strong"
"DRC",80,"dpc_conflict_mid",38.6,247320.818073451,194,580,362483.254394489,33.448275862069,31.770415577793,"strong"
"DRC",80,"no_pep",85,274869.35910623,0,850,274869.35910623,0,0,"strong"
"DRC",80,"optimistic_hi",10.6,57440.6109290785,463,569,339274.492047584,81.3708260105448,83.0695757342635,"strong"
"DRC",80,"optimistic_lo",12.5,60906.5001104162,659,784,389518.255984393,84.0561224489796,84.3636340082462,"strong"
"DRC",80,"optimistic_mid",8.1,30453.5525578321,383,464,180132.693153394,82.5431034482759,83.0938226566685,"strong"
"DRC",80,"with_conflict_hi",57.8,265885.518097737,145,723,358300.126629447,20.0553250345781,25.7925135000817,"strong"
"DRC",80,"with_conflict_lo",40,189144.556862971,67,467,225371.167443711,14.3468950749465,16.0741992827401,"strong"
"DRC",80,"with_conflict_mid",31.4,151795.602131889,86,400,193043.981453479,21.5,21.3673480058897,"strong"
"DRC",81,"cov_conflict_hi",39.1,183878.923794286,127,518,249657.3892086,24.5173745173745,26.3474939086834,"strong"
"DRC",81,"cov_conflict_lo",23,116690.504944971,62,292,143770.310724966,21.2328767123288,18.8354644595566,"strong"
"DRC",81,"cov_conflict_mid",40.9,252739.232088674,147,556,324148.954832527,26.4388489208633,22.0299099161825,"strong"
"DRC",81,"dpc_conflict_hi",38.7,200505.701620637,250,637,327471.977122811,39.2464678178964,38.7716459337093,"strong"
"DRC",81,"dpc_conflict_lo",40.7,168767.830892607,106,513,219686.952294608,20.6627680311891,23.1780362329921,"strong"
"DRC",81,"dpc_conflict_mid",83,322133.702525842,220,1050,431992.543856596,20.952380952381,25.4307262690217,"strong"
"DRC",81,"no_pep",129.5,555909.151750334,0,1295,555909.151750334,0,0,"strong"
"DRC",81,"optimistic_hi",5.7,26144.9438164372,316,373,163756.08485799,84.7184986595174,84.0342153764178,"strong"
"DRC",81,"optimistic_lo",8.6,39082.7199943718,440,526,227261.355042865,83.6501901140684,82.8027426893586,"strong"
"DRC",81,"optimistic_mid",8.3,44867.9960094455,474,557,278201.566700511,85.0987432675045,83.8721267670837,"strong"
"DRC",81,"with_conflict_hi",52.6,302811.496993724,145,671,384924.883408932,21.6095380029806,21.332314421454,"strong"
"DRC",81,"with_conflict_lo",33.5,114340.442369982,35,370,133530.108259256,9.45945945945946,14.3710404637848,"strong"
"DRC",81,"with_conflict_mid",31.5,179195.451934739,82,397,234641.013742589,20.6549118387909,23.6299532308859,"strong"
"DRC",82,"cov_conflict_hi",31.1,121744.414648657,94,405,156893.063350327,23.2098765432099,22.402933533898,"strong"
"DRC",82,"cov_conflict_lo",31.2,152839.266163697,82,394,196671.135031425,20.8121827411168,22.2868845805587,"strong"
"DRC",82,"cov_conflict_mid",49.7,234704.151933672,145,642,307503.579408688,22.5856697819315,23.6743349833539,"strong"
"DRC",82,"dpc_conflict_hi",62.1,309114.422494862,358,979,467344.507195313,36.5679264555669,33.8572685169752,"strong"
"DRC",82,"dpc_conflict_lo",28.7,139338.329387051,79,366,180280.037357674,21.5846994535519,22.7100618408435,"strong"
"DRC",82,"dpc_conflict_mid",25,109910.409464536,80,330,145334.826958456,24.2424242424242,24.3743486921043,"strong"
"DRC",82,"no_pep",27.9,98377.8005683091,0,279,98377.8005683091,0,0,"strong"
"DRC",82,"optimistic_hi",3.2,8443.93289937803,196,228,45346.33961797,85.9649122807018,81.3790198491967,"strong"
"DRC",82,"optimistic_lo",7.8,29043.8374398208,432,510,181178.387613746,84.7058823529412,83.9694801226848,"strong"
"DRC",82,"optimistic_mid",11.8,58132.6739586295,510,628,301950.713647285,81.2101910828026,80.7476282283156,"strong"
"DRC",82,"with_conflict_hi",40.5,183167.107081028,107,512,234859.750739092,20.8984375,22.0100053310072,"strong"
"DRC",82,"with_conflict_lo",36.9,181954.509388279,103,472,232326.668229063,21.8220338983051,21.6816085836171,"strong"
"DRC",82,"with_conflict_mid",30.2,86179.2690686797,74,376,107147.986978076,19.6808510638298,19.5698664069973,"strong"
"DRC",83,"cov_conflict_hi",74.9,289993.027699852,213,962,391650.627996956,22.1413721413721,25.95619489161,"strong"
"DRC",83,"cov_conflict_lo",105.6,490656.354539951,294,1350,641174.572057001,21.7777777777778,23.4753878392527,"strong"
"DRC",83,"cov_conflict_mid",50.4,200258.724911311,169,673,276772.492698429,25.111441307578,27.6450044009564,"strong"
"DRC",83,"dpc_conflict_hi",43.8,151134.123946639,249,687,233284.040388234,36.2445414847162,35.214546312247,"strong"
"DRC",83,"dpc_conflict_lo",91.6,544631.780646772,220,1136,685756.309059088,19.3661971830986,20.579399204646,"strong"
"DRC",83,"dpc_conflict_mid",42.8,184392.820767124,153,581,271508.034837785,26.3339070567986,32.0856854651499,"strong"
"DRC",83,"no_pep",83.4,253607.892936355,0,834,253607.892936355,0,0,"strong"
"DRC",83,"optimistic_hi",16.5,35549.46684764,768,933,212250.110305134,82.3151125401929,83.2511432872597,"strong"
"DRC",83,"optimistic_lo",29.9,155637.741490981,1302,1601,840753.896040922,81.3241723922548,81.4883115946446,"strong"
"DRC",83,"optimistic_mid",12.4,43797.8889053155,588,712,244832.175971838,82.5842696629213,82.1110567957566,"strong"
"DRC",83,"with_conflict_hi",51.6,196570.878528723,176,692,268768.953649302,25.4335260115607,26.8625055611093,"strong"
"DRC",83,"with_conflict_lo",118,431734.679435866,208,1388,509275.644877965,14.985590778098,15.2257360472597,"strong"
"DRC",83,"with_conflict_mid",47.1,167474.344808428,100,571,215892.596555602,17.5131348511384,22.4270088551666,"strong"
"DRC",84,"cov_conflict_hi",72.2,285552.10882805,173,895,360237.092840686,19.3296089385475,20.7321748639764,"strong"
"DRC",84,"cov_conflict_lo",80,218767.813135362,157,957,282853.839307451,16.405433646813,22.6569405347296,"strong"
"DRC",84,"cov_conflict_mid",54.8,202515.636566603,137,685,262885.831551468,20,22.9644156280995,"strong"
"DRC",84,"dpc_conflict_hi",51.6,165261.306247134,285,801,253834.065820009,35.5805243445693,34.89396085854,"strong"
"DRC",84,"dpc_conflict_lo",56.7,218494.284066007,111,678,266038.191842186,16.3716814159292,17.8710836391424,"strong"
"DRC",84,"dpc_conflict_mid",11.7,25516.3969715997,42,159,31812.9808739749,26.4150943396226,19.79249894035,"strong"
"DRC",84,"no_pep",73,234432.754781096,0,730,234432.754781096,0,0,"strong"
"DRC",84,"optimistic_hi",11.7,39049.161023487,597,714,245929.219686637,83.6134453781513,84.1217887515589,"strong"
"DRC",84,"optimistic_lo",14.1,65511.7452508568,653,794,389461.828665337,82.2418136020151,83.178904727233,"strong"
"DRC",84,"optimistic_mid",6.6,34644.7393944049,363,429,220689.874549871,84.6153846153846,84.3016180669513,"strong"
"DRC",84,"with_conflict_hi",24.4,122936.704405153,108,352,163533.340422129,30.6818181818182,24.8246846252778,"strong"
"DRC",84,"with_conflict_lo",107.7,400794.80773286,159,1236,473467.064681223,12.8640776699029,15.3489571650125,"strong"
"DRC",84,"with_conflict_mid",53.1,174053.074998289,93,624,212510.091388327,14.9038461538462,18.0965600921813,"strong"
"DRC",85,"cov_conflict_hi",71.4,281508.234886189,198,912,365659.743299311,21.7105263157895,23.0136103181149,"strong"
"DRC",85,"cov_conflict_lo",58.6,305086.563723192,177,763,399771.680319045,23.1979030144168,23.6847984130059,"strong"
"DRC",85,"cov_conflict_mid",66.2,285156.971417584,183,845,362194.492830479,21.6568047337278,21.2696556512668,"strong"
"DRC",85,"dpc_conflict_hi",32.1,143438.587890228,185,506,222845.903642091,36.5612648221344,35.6332849085697,"strong"
"DRC",85,"dpc_conflict_lo",73.7,251731.976535225,111,848,311504.004204291,13.0896226415094,19.1882052437008,"strong"
"DRC",85,"dpc_conflict_mid",39.3,125872.44709038,162,555,181006.992614501,29.1891891891892,30.4598981109771,"strong"
"DRC",85,"no_pep",26.3,103997.680308664,0,263,103997.680308664,0,0,"strong"
