"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","coverage_name","eff_name","arm_label","coverage_label","scenario_label"
"WestAfrica",23,"ramp_high__obv_90",145.1,569878.149148561,2795,4246,1606014.53017952,65.8266603862459,64.5160029103312,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",23,"ramp_low__obv_50",396.2,1452060.41381273,497,4459,1611293.73888647,11.1459968602826,9.88232755026912,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",23,"ramp_low__obv_60",235.4,812211.839193946,386,2740,927560.644957755,14.0875912408759,12.4357158090792,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",23,"ramp_low__obv_70",340.2,1660240.15377418,663,4065,1960980.77036942,16.309963099631,15.336234864689,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",23,"ramp_low__obv_80",254.2,1207246.54850941,631,3173,1469434.03485617,19.8865427040656,17.842753068696,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",23,"ramp_low__obv_90",497.6,1793555.63839044,1210,6186,2190086.43605161,19.5602974458455,18.1057145112527,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",24,"full__obv_50",193.6,764565.756992185,1943,3879,1513621.01168676,50.0902294405775,49.4876358686272,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",24,"full__obv_60",181.2,742389.911477289,2647,4459,1848133.56825363,59.3630858936981,59.8302890965397,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",24,"full__obv_70",102.9,369956.488179635,2307,3336,1209464.6479704,69.1546762589928,69.4115500770976,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",24,"full__obv_80",86.5,453114.454419848,3216,4081,2200767.13010606,78.8042146532713,79.4110677035598,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",24,"full__obv_90",27.9,111049.730881662,2280,2559,1068130.08072219,89.0973036342321,89.6033514189041,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",24,"ramp_high__obv_50",231.7,942751.694414624,1381,3698,1502595.54152189,37.3445105462412,37.2584525666989,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",24,"ramp_high__obv_60",251.1,1044535.06717378,2100,4611,1856357.2681418,45.5432661027977,43.7320021797663,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",24,"ramp_high__obv_70",175.5,701361.890146033,1866,3621,1430972.92598703,51.5327257663629,50.9870608025473,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",24,"ramp_high__obv_80",193.9,759882.274755982,2780,4719,1774887.08822058,58.9107861835135,57.1870075680248,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",24,"ramp_high__obv_90",148.5,648361.348773058,2948,4433,1893268.93826014,66.5012406947891,65.7543978211102,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",24,"ramp_low__obv_50",359.7,1678471.16931197,487,4084,1884008.69139541,11.92458374143,10.9095846012901,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",24,"ramp_low__obv_60",293.1,1166522.33246375,497,3428,1340739.58684366,14.4982497082847,12.9941157917214,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",24,"ramp_low__obv_70",330.6,1134480.33805463,694,4000,1328827.1291445,17.35,14.6254382400359,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",24,"ramp_low__obv_80",298.1,998761.798030427,623,3604,1186022.58414546,17.2863485016648,15.788973044721,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",24,"ramp_low__obv_90",314.5,1463831.79618013,836,3981,1828059.87799383,20.9997488068325,19.9242971304317,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",25,"full__obv_50",490.4,1208604.74046925,4760,9664,2387986.77359824,49.2549668874172,49.3881308794638,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",25,"full__obv_60",305.5,775950.996108583,4617,7672,1956019.03060829,60.1798748696559,60.3300896378665,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",25,"full__obv_70",233.1,667594.523170457,5368,7699,2248571.80889065,69.7233406935966,70.3102867103978,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",25,"full__obv_80",185.1,369371.396752121,7049,8900,1832440.22056464,79.2022471910112,79.8426495660358,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",25,"full__obv_90",78.6,181018.694308372,6682,7468,1800293.78103221,89.4750937332619,89.9450469575813,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",25,"ramp_high__obv_50",536.8,1473666.54110275,3333,8701,2355603.35136598,38.3059418457649,37.4399539613409,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",25,"ramp_high__obv_60",472.7,1292525.98595269,3918,8645,2314923.07791727,45.320994794679,44.1654887679651,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",25,"ramp_high__obv_70",379.9,939676.932631666,4159,7958,1927501.90876924,52.2618748429254,51.2489752483994,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",25,"ramp_high__obv_80",360.2,785264.422799677,5287,8889,1871096.76113569,59.4780065249184,58.0318645667984,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",25,"ramp_high__obv_90",344.2,699295.485171365,7038,10480,1979811.77040776,67.1564885496183,64.6786883670594,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",25,"ramp_low__obv_50",830.9,2042755.22819164,992,9301,2299748.79575962,10.6655198365767,11.1748538815124,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",25,"ramp_low__obv_60",934.2,1850101.46117948,1292,10634,2111311.23045922,12.1497084822268,12.3719215580984,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",25,"ramp_low__obv_70",669.9,1677179.83012622,1213,7912,1983439.81358432,15.3311425682508,15.4408508572111,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",25,"ramp_low__obv_80",710.1,1723761.48131799,1510,8611,2102151.62409493,17.5357101381953,18.0001355963014,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",25,"ramp_low__obv_90",774.4,2084110.74090339,1951,9695,2661974.49919735,20.1237751418257,21.708087679585,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",26,"full__obv_50",307.1,966585.873538131,3151,6222,1954911.18040171,50.6428801028608,50.5560209983807,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",26,"full__obv_60",240.3,937660.455637032,3561,5964,2327121.79077003,59.7082494969819,59.7072890917855,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",26,"full__obv_70",117.2,623263.96508544,2780,3952,2095802.04873996,70.3441295546559,70.2613152105583,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",26,"full__obv_80",107.7,450943.051392234,4228,5305,2221531.33391105,79.698397737983,79.7012518118149,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",26,"full__obv_90",54.4,226734.186207888,4952,5496,2327311.72298455,90.1018922852984,90.2576786784228,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",26,"ramp_high__obv_50",346.3,1573287.35514498,2122,5585,2521797.11489606,37.9946284691137,37.6124532044352,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",26,"ramp_high__obv_60",330.1,1299958.82685768,2754,6055,2356850.61769389,45.4830718414533,44.8433932512169,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",26,"ramp_high__obv_70",170,734993.019322579,1953,3653,1554056.02990118,53.462907199562,52.7048571492422,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",26,"ramp_high__obv_80",238.8,844581.804676969,3954,6342,2115641.75349933,62.3462630085147,60.0791673127075,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",26,"ramp_high__obv_90",231.8,645973.734837952,4732,7050,1915856.29851516,67.1205673758865,66.2827668579006,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",26,"ramp_low__obv_50",543,2158356.11595244,807,6237,2459451.22801574,12.9389129389129,12.2423697056282,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",26,"ramp_low__obv_60",414.9,1744851.65573076,797,4946,2048093.19572306,16.1140315406389,14.8060420602708,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",26,"ramp_low__obv_70",351.9,1228526.08550843,788,4307,1473358.10751141,18.2957975388902,16.6172786340803,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",26,"ramp_low__obv_80",364.2,1368956.4659567,845,4487,1677339.0500521,18.8321818587029,18.3852265340047,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",26,"ramp_low__obv_90",543.3,1855501.96418551,1627,7060,2369431.86795557,23.0453257790368,21.6900055545171,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",27,"full__obv_50",165.6,596693.06546651,1629,3285,1181958.77601387,49.5890410958904,49.5165924924351,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",27,"full__obv_60",102.1,405225.843198069,1575,2596,1026085.68364907,60.6702619414484,60.5076018839905,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",27,"full__obv_70",71.1,258610.742218912,1726,2437,887701.953993848,70.8247845711941,70.8673906759584,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",27,"full__obv_80",58.9,237788.2421411,2253,2842,1172796.71374474,79.2751583391977,79.7246837960655,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",27,"full__obv_90",19.3,70891.4713651174,1767,1960,702746.691059664,90.1530612244898,89.9122297882014,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",27,"ramp_high__obv_50",188.5,807154.694357276,1055,2940,1250161.65428822,35.8843537414966,35.4359740927401,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",27,"ramp_high__obv_60",194.2,695059.291276441,1535,3477,1223023.50726105,44.14725337935,43.1687709067001,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",27,"ramp_high__obv_70",130.4,518125.423104011,1417,2721,1052923.90046205,52.0764424843807,50.7917502037283,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",27,"ramp_high__obv_80",82.7,363601.993210386,1234,2061,855911.255513269,59.8738476467734,57.5187274535439,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",27,"ramp_high__obv_90",83.8,344545.207457191,1692,2530,972645.145803836,66.8774703557312,64.5764738616524,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",27,"ramp_low__obv_50",276.5,1107704.44297612,360,3125,1233541.23256776,11.52,10.2012633440469,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",27,"ramp_low__obv_60",220.4,918814.014917537,383,2587,1054710.2630072,14.804793196753,12.8846995100051,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",27,"ramp_low__obv_70",216.5,735083.778174994,403,2568,858226.048805976,15.6931464174455,14.3484657453949,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",27,"ramp_low__obv_80",144.5,519828.876934386,322,1767,616951.720272168,18.2229767968308,15.7423733732255,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",27,"ramp_low__obv_90",213,855680.934513066,522,2652,1035904.51417568,19.683257918552,17.3977019306677,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",28,"full__obv_50",371.4,1319553.09186155,3637,7351,2620158.62575733,49.4762617330975,49.6384272734575,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",28,"full__obv_60",253.7,844393.359321259,3845,6382,2112739.11248255,60.2475712942651,60.0332405296807,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",28,"full__obv_70",240.4,808337.871961142,5730,8134,2718215.31827874,70.4450454880748,70.2621839217282,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",28,"full__obv_80",146.2,397221.802554448,5938,7400,2031808.6801358,80.2432432432432,80.4498422298354,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",28,"full__obv_90",53.1,164684.508427981,4898,5429,1704507.70966553,90.2191932215878,90.338294893351,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",28,"ramp_high__obv_50",456.3,1807362.44191379,2831,7394,2907505.5797697,38.2878009196646,37.8380404670814,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",28,"ramp_high__obv_60",496.3,1126321.70477333,4209,9172,2047477.87057232,45.8896641953772,44.9897983777232,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",28,"ramp_high__obv_70",384,767917.025081304,4307,8147,1572872.68609147,52.8660856757089,51.1774200244047,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",28,"ramp_high__obv_80",250.1,967568.669569174,4060,6561,2491214.26807835,61.8808108520043,61.1607607596304,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",28,"ramp_high__obv_90",184.3,726787.477607368,4182,6025,2311362.69708699,69.4107883817427,68.5558878957708,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",28,"ramp_low__obv_50",662.8,2299156.40200759,897,7525,2597363.89562904,11.9202657807309,11.4811595758023,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",28,"ramp_low__obv_60",709.7,1826186.20282305,1043,8140,2101180.21478479,12.8132678132678,13.0875976285503,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",28,"ramp_low__obv_70",664.1,1968774.50953947,1291,7932,2339598.79919643,16.2758446797781,15.8499093855034,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",28,"ramp_low__obv_80",498.5,1295230.08886673,1127,6112,1584660.49091264,18.4391361256544,18.2645054701416,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",28,"ramp_low__obv_90",637,1892719.49211728,1707,8077,2378454.39349311,21.1340844372911,20.4222920020955,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",29,"full__obv_50",504.8,1566420.93038196,4975,10023,3098234.29798282,49.6358375735808,49.4414953897508,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",29,"full__obv_60",343,919031.58638473,5138,8568,2284549.25124787,59.9673202614379,59.7718637108509,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",29,"full__obv_70",285.1,549728.475282363,6656,9507,1809542.04264164,70.0115704217945,69.6205745803039,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",29,"full__obv_80",171.3,413889.72465686,6769,8482,2061844.73364379,79.804291440698,79.9262418792605,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",29,"full__obv_90",87.6,307923.396742136,8476,9352,3133100.99775232,90.6330196749358,90.1719288027089,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",29,"ramp_high__obv_50",511.8,1404529.21489816,3150,8268,2246333.89477115,38.0986937590711,37.4746016980146,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",29,"ramp_high__obv_60",515.1,1029813.16941318,4194,9345,1820431.31085289,44.8796147672552,43.4302649447013,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",29,"ramp_high__obv_70",502.1,1558392.57050299,5774,10795,3286962.29233442,53.487725798981,52.5886690535714,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",29,"ramp_high__obv_80",401.9,959237.702667285,6361,10380,2347420.65533967,61.281310211946,59.1365228688215,"ramp_high","obv_80","80%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",29,"ramp_high__obv_90",272.5,799005.582371265,5595,8320,2339540.65352004,67.2475961538462,65.8477581413646,"ramp_high","obv_90","90%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",29,"ramp_low__obv_50",766,2633256.89441595,1157,8817,3047060.25847401,13.1223772258138,13.5804128883651,"ramp_low","obv_50","50%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",29,"ramp_low__obv_60",730.6,2173393.44892618,1157,8463,2554593.485118,13.6712749615975,14.9221407794443,"ramp_low","obv_60","60%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",29,"ramp_low__obv_70",775.4,2001650.29416599,1686,9440,2415579.50023048,17.8601694915254,17.1358138295591,"ramp_low","obv_70","70%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",29,"ramp_low__obv_80",836.6,2384894.907039,1836,10202,2959521.9378796,17.9964712801411,19.4162112294496,"ramp_low","obv_80","80%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",29,"ramp_low__obv_90",419.1,1417061.31669497,1324,5515,1874284.26634549,24.0072529465095,24.3945359762326,"ramp_low","obv_90","90%","Ramp low (0%->50%)","West Africa (Worst)"
"WestAfrica",30,"full__obv_50",149.6,595768.181626701,1437,2933,1166115.90098112,48.9942038868053,48.9100370618868,"full","obv_50","50%","Full (100%)","West Africa (Worst)"
"WestAfrica",30,"full__obv_60",116.8,538075.304065115,1794,2962,1342441.69672721,60.5671843349088,59.9181621535663,"full","obv_60","60%","Full (100%)","West Africa (Worst)"
"WestAfrica",30,"full__obv_70",102.3,449293.328591221,2427,3450,1492397.21500727,70.3478260869565,69.8945211051582,"full","obv_70","70%","Full (100%)","West Africa (Worst)"
"WestAfrica",30,"full__obv_80",79.3,391517.276964436,3180,3973,1976579.28699149,80.0402718348855,80.1921795122949,"full","obv_80","80%","Full (100%)","West Africa (Worst)"
"WestAfrica",30,"full__obv_90",30.7,110083.97276305,2431,2738,1036128.66264354,88.7874360847334,89.3754533841207,"full","obv_90","90%","Full (100%)","West Africa (Worst)"
"WestAfrica",30,"ramp_high__obv_50",265.1,978129.111296712,1583,4234,1541404.17639764,37.3878129428436,36.5429829324415,"ramp_high","obv_50","50%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",30,"ramp_high__obv_60",236,943985.056948874,1993,4353,1693763.62703561,45.7845164254537,44.2670133021444,"ramp_high","obv_60","60%","Ramp high (0%->80%)","West Africa (Worst)"
"WestAfrica",30,"ramp_high__obv_70",170.1,633271.67665653,1877,3578,1276598.4479965,52.4594745667971,50.3938237078079,"ramp_high","obv_70","70%","Ramp high (0%->80%)","West Africa (Worst)"
