"scenario","policy","dpc","stockpile_doses","deaths_averted_med","deaths_averted_lo","deaths_averted_hi"
"DRC","B",5,50000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,51000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,52000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,53000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,54000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,55000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,56000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,57000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,58000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,59000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,60000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,61000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,62000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,63000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,64000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,65000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,66000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,67000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,68000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,69000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,70000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,71000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,72000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,73000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,74000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,75000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,76000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,77000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,78000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,79000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,80000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,81000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,82000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,83000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,84000,34.5167051697472,25.9208461602927,44.5518708040404
"DRC","B",5,85000,34.5167051697472,25.9208461602927,44.5518708040404
